0000324984	FUNDACJA ŚLĄSKIE HOSPICJUM DLA DZIECI	354313.81
0000344864	BERNARDYN FUNDACJA ZWIERZĄT SKRZYWDZONYCH	354115.79
0000246821	STOWARZYSZENIE NA RZECZ HOSPICJUM ELBLĄSKIEGO	350988.38
0000315342	HOSPICJUM OPATRZNOŚCI BOŻEJ KSIĘŻA ORIONIŚCI	350281.66
0000159454	STOWARZYSZENIE PRZYJACIÓŁ CHORYCH ''HOSPICJUM IM. JANA PAWŁA II''	346704.54
0000210120	FUNDACJA AGORY	344620.08
0000185346	HOSPICJUM KRÓLOWEJ APOSTOŁÓW	343029.60
0000057720	ZWIĄZEK HARCERSTWA RZECZYPOSPOLITEJ	339689.82
0000209818	FUNDACJA DOM HOSPICYJNY - HOSPICJUM ŚW. JANA EWANGELISTY W SZCZECINIE	338139.43
0000126602	FUNDACJA ŚWIĘTEGO MIKOŁAJA	338088.08
0000342412	POLSKIE TOWARZYSTWO WALKI Z MUKOWISCYDOZĄ ODDZIAŁ W GDAŃSKU	337595.80
0000184087	FUNDACJA EDUKACJI I ROZWOJU SPOŁECZEŃSTWA OBYWATELSKIEGO	336659.78
0000347949	FUNDACJA ''WSPÓLNYM KROKIEM''	336189.99
0000213720	SALWATORIAŃSKIE STOWARZYSZENIE HOSPICYJNE	331447.43
0000251723	CARITAS BLIŹNI W POTRZEBIE	330622.84
0000365274	STOWARZYSZENIE OPIEKI NAD ZWIERZĘTAMI ''NADZIEJA NA DOM''	330085.82
0000223111	CARITAS DIECEZJI SIEDLECKIEJ	326235.79
0000237488	STOWARZYSZENIE NA RZECZ WSPIERANIA EDUKACJI DZIECI I MŁODZIEŻY ''OMNIBUS''	326156.27
0000008274	STOWARZYSZENIE HOSPICJUM HOMO-HOMINI IM. ŚW. BRATA ALBERTA	322084.37
0000106416	FUNDACJA FUGA MUNDI	318998.88
0000204426	FUNDACJA DZIECI NICZYJE	316463.88
0000218644	OŚRODEK HOSPICJUM DOMOWE NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ZGROMADZENIA KSIĘŻY MARIANÓW	314945.81
0000070747	AXIS STOWARZYSZENIE POMOCY DLA CHORYCH PO URAZIE RDZENIA KRĘGOWEGO	314318.90
